ano,codigo,sigla,local,populacao_total,taxa_crescimento,expectativa_vida,expectativa_vida_60,taxa_fecundidade,razao_dependencia_jovens,razao_dependencia_idosos,razao_dependencia_total,indice_envelhecimento,idade_media,idade_mediana
2068,27,AL,Alagoas,2719843,-0.838835211974698,83.1846066515592,26.1737506172383,1.50762792027474,24.6436687093246,76.4801012775794,101.123769986904,310.343813576105,48.2634898411416,50.8336769089339
2069,27,AL,Alagoas,2696481,-0.8589466377287189,83.3217069707086,26.2462411392143,1.50883948469,24.6009966652928,77.465847352842,102.066844018135,314.889060824642,48.448760069142,51.0964708840952
2070,27,AL,Alagoas,2672812,-0.8777736613015291,83.4563665714629,26.3174090592474,1.51016577500085,24.5482599812382,78.3106350165304,102.858894997769,319.006866785596,48.624930971576,51.3596105702364
2000,28,SE,Sergipe,1826301,,69.4781125069327,20.1726763407556,2.69885659777416,56.9523010669094,12.8810274617822,69.8333285286916,22.6172204116022,26.3486068287758,22.6999325785881
2001,28,SE,Sergipe,1854456,1.54164072625487,69.6276570356405,20.2115490201758,2.42119278902071,55.3577227365331,12.8551421112689,68.2128648478021,23.2219489454996,26.5903612703672,23.0407310114962
2002,28,SE,Sergipe,1881740,1.47126704543004,70.6350717124766,20.4671398760982,2.25605550566233,53.7786357558423,12.8546760296475,66.6333117854898,23.9029418448031,26.854560672569,23.4174876847291
2003,28,SE,Sergipe,1908496,1.42187549820911,71.3516996897097,20.622808041007,2.24946585422822,52.2515553478874,12.8875390459379,65.1390943938253,24.6644123033918,27.1371750320671,23.8122783155986
2004,28,SE,Sergipe,1934956,1.38643203863147,72.1389817707496,20.9410906058815,2.10548284833876,50.7894275856641,12.9569028475584,63.7463304332226,25.5110235800642,27.4338253686389,24.2267602238946
2005,28,SE,Sergipe,1961295,1.36121958328768,72.5210902786902,21.1373929809684,2.13565174005165,49.3863615468145,13.0656908309154,62.4520523777299,26.4560709104479,27.741357623407,24.6542202244828
2006,28,SE,Sergipe,1988308,1.37730428109999,73.2226792128026,21.417479331377,2.08844892856124,48.0773317888391,13.2110230165336,61.2883548053726,27.4786942722983,28.0473608716557,25.0809242456214
2007,28,SE,Sergipe,2014700,1.32735974506968,73.8114785627039,21.542115369558,1.98207678156379,46.7358433732546,13.3862967493147,60.1221401225693,28.642463221227,28.3687263612448,25.5253195865552
2008,28,SE,Sergipe,2040599,1.28550156350822,73.8298475401533,21.5752446175546,1.99372470756612,45.4055873443285,13.5849477043519,58.9905350486805,29.919110177635,28.6962132197458,25.9731770699326
2009,28,SE,Sergipe,2065681,1.22914889206551,74.0652287410969,21.6452081793406,1.89864446955055,44.1107420389348,13.8056777655886,57.9164198045234,31.2977681341269,29.0278726482937,26.4285880197177
2010,28,SE,Sergipe,2087727,1.06725094532989,74.0939240219163,21.5251259204169,1.8277327274294,42.821053264353,14.0547709486292,56.8758242129823,32.8221047293325,29.375948100494,26.8986903026117
2011,28,SE,Sergipe,2107526,0.948351963642757,74.0352781215348,21.6130743759912,1.86595485381837,41.6248305340619,14.3375583880459,55.9623889221078,34.4447249492425,29.7257291250499,27.3750740159102
2012,28,SE,Sergipe,2126767,0.912966198281784,74.0872914503498,21.666056947688,1.78353666272862,40.4778663336764,14.6461261069386,55.123992440615,36.1830487462069,30.0774880370064,27.8518485191279
2013,28,SE,Sergipe,2145625,0.8866979786690271,74.3194629691826,21.8994645214485,1.79140053488872,39.3577206239368,14.9810279778882,54.3387486018249,38.0637591313581,30.4349250218468,28.3335960922154
2014,28,SE,Sergipe,2164191,0.865295659772802,74.1091720876165,21.8356203891989,1.78769503823641,38.3288480519204,15.3440648720807,53.6729129240011,40.0326794358536,30.7881892125048,28.8101316780511
2015,28,SE,Sergipe,2182252,0.8345381715384679,74.2100223434514,21.9319333870352,1.83272015731676,37.4395290920169,15.7383697913596,53.1778988833764,42.0367728255306,31.132609341176,29.2785553872669
2016,28,SE,Sergipe,2198312,0.735937004525611,74.3088725415996,21.9370035122924,1.67636970746546,36.6354513934264,16.1723939463872,52.8078453398137,44.1441099570812,31.4910544999982,29.759096546083
2017,28,SE,Sergipe,2212722,0.655502949535824,74.6769352362659,22.2428168452776,1.75922114397557,35.9180684610738,16.6535657843567,52.5716342454306,46.3654269226782,31.8621652426288,30.2506768593725
2018,28,SE,Sergipe,2227068,0.648341725711599,75.040398524986,22.3467620003794,1.78826541448712,35.3796185796827,17.1904265391155,52.5700451187982,48.5885015984525,32.2231108345143,30.7320412949136
2019,28,SE,Sergipe,2241300,0.639046495212536,75.4895798465864,22.3465804329569,1.71578613074867,34.8708512214789,17.7663336021095,52.6371848235884,50.948953007394,32.5868937670102,31.2100027107617
2020,28,SE,Sergipe,2254218,0.576361932806857,73.7716263194369,20.9996069887,1.67441147595143,34.3337965860174,18.3376272251706,52.671423811188,53.4098440853428,32.9452976597649,31.6754120879121
2021,28,SE,Sergipe,2264937,0.475508579915518,73.3022282078698,20.8537597432973,1.66025009965612,33.7467455748917,18.9028602546657,52.6496058295574,56.0138761016702,33.2904796027439,32.1226745790781
2022,28,SE,Sergipe,2273589,0.381997380059573,75.2652679201202,22.0503454889888,1.52533730886118,33.1493631232083,19.5606208373298,52.7099839605381,59.0075313502331,33.669436736367,32.6041718919823
2023,28,SE,Sergipe,2281994,0.369679832194825,76.1440316455131,23.1099186398748,1.56539537198072,32.5205958616033,20.3361651875515,52.8567610491548,62.5331875039907,34.0853446591008,33.1225942008685
2024,28,SE,Sergipe,2291077,0.398029092101027,76.3617434255048,23.2148134684178,1.52462190148086,31.9202341651185,21.1877330624574,53.1079672275759,66.3771229022209,34.5067210748482,33.6411642470023
2025,28,SE,Sergipe,2299425,0.36437011938053,76.5767981971322,23.318409139503,1.50292233927388,31.3831991900008,22.0884978905713,53.4716970805721,70.3831937491227,34.9324635506703,34.1628592379502
2026,28,SE,Sergipe,2307255,0.340519912586834,76.789400518019,23.4207841030264,1.48469371776334,30.8164993266397,23.0066535994773,53.823152926117,74.6569341170718,35.3592468106039,34.6865631766923
2027,28,SE,Sergipe,2314604,0.318517025643028,76.9995966047984,23.5218965513104,1.46948932433464,30.2372144388154,23.9317890260847,54.1690034649001,79.1468045924346,35.7859681396904,35.2101400180668
2028,28,SE,Sergipe,2321501,0.297977537410277,77.2075533422316,23.6218523375297,1.45690765219636,29.6737992975654,24.865863757519,54.5396630550844,83.797371237053,36.2116927798007,35.7334993247806
2029,28,SE,Sergipe,2327993,0.279646659639599,77.4131823856136,23.7205703504897,1.44659138585376,29.0735889148938,25.8023569422287,54.8759458571225,88.748441129023,36.6355886808938,36.2553843114009
2030,28,SE,Sergipe,2334102,0.262414878395245,77.6161652243557,23.8177041674652,1.43822516892397,28.4110555496102,26.7366107898027,55.1476663394129,94.1063620220529,37.0569902257913,36.7747638516848
2031,28,SE,Sergipe,2339726,0.240949195879181,77.8165663547696,23.9133652110612,1.43153261802081,27.8219167611078,27.6968889272931,55.5188056884009,99.5506138743487,37.4756941624789,37.292148491617
2032,28,SE,Sergipe,2344762,0.215238878398583,78.0146694652843,24.0078072277185,1.42627293483665,27.2847608113483,28.681884880276,55.9666456916243,105.120528923041,37.891806503176,37.8080031650935
2033,28,SE,Sergipe,2349229,0.190509740434219,78.2106454211327,24.1012138238264,1.42223737343855,26.6581319479054,29.656905636574,56.3150375844794,111.249001597444,38.3047672236295,38.3220547828796
2034,28,SE,Sergipe,2353143,0.166607853044543,78.4043023555441,24.1933982998752,1.41924574239293,26.0684298614899,30.6532425694931,56.721672430983,117.587605898644,38.7140781499467,38.8332482920883
2035,28,SE,Sergipe,2356505,0.142872745090283,78.5955119521229,24.2842776222239,1.41714306067904,25.5731768198431,31.7037260497786,57.2769028696216,123.972575926424,39.1192605150424,39.3414429768499
2036,28,SE,Sergipe,2359317,0.119329260918177,78.7843744588829,24.3739229856516,1.41579644038987,25.1307841963684,32.8223142543058,57.9530984506742,130.606008940417,39.5199309800252,39.8457169698522
2037,28,SE,Sergipe,2361569,0.0954513530822654,78.971017045655,24.4624855248977,1.41509223549129,24.8170773135507,34.0445741401103,58.861651453661,137.182044887781,39.9158483194859,40.345937696126
2038,28,SE,Sergipe,2363266,0.071859005601782,79.1553937612023,24.5499694232298,1.41493347197936,24.5906033363611,35.3685957528607,59.9591990892219,143.829719299984,40.3068325783048,40.8418644552474
2039,28,SE,Sergipe,2364416,0.048661471032041,79.3374633967113,24.636343665002,1.41523755843744,24.3787604925751,36.7697453974433,61.1485058900185,150.826968453306,40.6923502463188,41.3329416821894
2040,28,SE,Sergipe,2365018,0.0254608326115235,79.5171808805023,24.7215235593217,1.4159342653827,24.2249704937133,38.249765392389,62.4747358861023,157.893960706021,41.0721673154285,41.8188380788036
2041,28,SE,Sergipe,2365063,0.0019027339326793,79.6945662825454,24.8055153441811,1.41696395537974,24.1087138050871,39.7840692142711,63.8927830193582,165.019459502963,41.4463111553477,42.2993717760295
2042,28,SE,Sergipe,2364517,-0.0230860657834508,79.8696642758683,24.8883881713223,1.41827604249162,24.0214660593989,41.3534276314317,65.3748936908305,172.151972444877,41.8146716644456,42.773169311399
2043,28,SE,Sergipe,2363370,-0.0485088497989228,80.0424153081347,24.9701324245777,1.41982765831259,23.9585231389865,42.955332285253,66.9138554242395,179.290401315906,42.1771838518725,43.2394982497083
2044,28,SE,Sergipe,2361636,-0.0733698066743727,80.2128526391659,25.0507621743377,1.42158250189577,23.9164744965524,44.5869389013197,68.5034133978721,186.427723315772,42.5336042472252,43.6929903459855
2045,28,SE,Sergipe,2359296,-0.0990838554290385,80.3809112313852,25.1301706346167,1.42350985184634,23.8897405464806,46.2307782163454,70.1205187628259,193.517288839523,42.8836063808865,44.1348031117652
2046,28,SE,Sergipe,2356338,-0.125376383463538,80.5466609510536,25.2084673921992,1.42558372033531,23.8715423287326,47.8614438952433,71.7329862239759,200.495817304757,43.2272496560341,44.5608824254375
2047,28,SE,Sergipe,2352744,-0.15252480756156,80.7101236381747,25.2856566150825,1.4277821305474,23.8569092275279,49.4626729332724,73.3195821608003,207.330599540525,43.564466002251,44.9778189701216
2048,28,SE,Sergipe,2348509,-0.180002584216554,80.8712686859031,25.3616974680006,1.43008650093499,23.8412809978274,51.0189281635169,74.8602091613443,213.994072584297,43.8953859661598,45.3794031542166
2049,28,SE,Sergipe,2343619,-0.208217213559747,81.0301044046467,25.4366003792988,1.43248112149706,23.8227747134913,52.5310588217589,76.3538335352502,220.50772612986,44.2197682302456,45.7730978693589
2050,28,SE,Sergipe,2338074,-0.236599891023237,81.1866453354139,25.5103171544902,1.43495270906422,23.80259581439,54.0131235711689,77.81571938555891,226.921147560364,44.537459036797,46.1575436468673
2051,28,SE,Sergipe,2331879,-0.26496167358262,81.3408645117028,25.5828078456602,1.43749003020845,23.7842704161769,55.4916081158065,79.2758785319834,233.312214942124,44.8482095340281,46.5345325588113
2052,28,SE,Sergipe,2325022,-0.294054708670566,81.4927943159958,25.6540415690311,1.44008358188759,23.7712067992369,56.9868347195206,80.7580415187575,239.73050758765,45.1519817876992,46.9071489334888
2053,28,SE,Sergipe,2317494,-0.323781882494012,81.6424085367988,25.7239793786248,1.44272532127364,23.7628932870361,58.5023928525083,82.2652861395444,246.192212984537,45.4488486270083,47.2852001515343
2054,28,SE,Sergipe,2309300,-0.353571573432332,81.789738531465,25.7926950409289,1.4454084374017,23.7555997513786,60.0284593511172,83.7840591024958,252.691828366209,45.7388316805959,47.652467232074
2055,28,SE,Sergipe,2300444,-0.383492833326116,81.9347889140074,25.8601647125206,1.44812715832132,23.7488007385276,61.563297242041,85.3120979805685,259.226972847379,46.0219505451991,48.010073702166
2056,28,SE,Sergipe,2290934,-0.413398456993519,82.0775835698318,25.9264217275694,1.45087658834448,23.7416361910292,63.1031647902809,86.8448009813101,265.7911370663,46.2981251314966,48.3596968519238
2057,28,SE,Sergipe,2280801,-0.442308682834158,82.2181432792662,25.9914592577261,1.45365257077633,23.7355708556061,64.6445491367292,88.3801199923353,272.353041475135,46.5672748302022,48.7026581865623
2058,28,SE,Sergipe,2270043,-0.471676397897058,82.3565298817253,26.0553273975949,1.45645157219912,23.7301493016804,66.1842486141531,89.9143979158335,278.903633402199,46.8291428840775,49.0384703345531
2059,28,SE,Sergipe,2258678,-0.500651309248323,82.4927572079411,26.1180565561086,1.45927058496859,23.7237351776981,67.7204804163382,91.4442155940363,285.454545454545,47.0840704164117,49.3502192242833
2060,28,SE,Sergipe,2246716,-0.529601829034509,82.6268184299165,26.1796392215454,1.46210704508709,23.7119590279442,69.2218383668198,92.9337973947639,291.927960423864,47.3319867753646,49.6572534500168
2061,28,SE,Sergipe,2234178,-0.558058962503494,82.7587257959908,26.240044607844,1.46495876304963,23.6858330775164,70.6055512122242,94.2913842897407,298.091905744476,47.5723187677974,49.9603676048248
2062,28,SE,Sergipe,2221107,-0.585047386555593,82.8885505309287,26.2993259442555,1.46782386562775,23.6493059131848,71.8787661109218,95.5280720241066,303.936049433267,47.8045821295417,50.2569489115347
2063,28,SE,Sergipe,2207516,-0.611902083060389,83.0162895563104,26.3574981776958,1.47070074686973,23.6076884286903,73.0680479751678,96.6757364038581,309.509540486686,48.0285094196373,50.5430874785592
2064,28,SE,Sergipe,2193417,-0.638681667539442,83.1419879127499,26.4146065638607,1.47358802686276,23.5672453980262,74.2098310693531,97.7770764673793,314.885468437343,48.2439248897952,50.8226004293162
2065,28,SE,Sergipe,2178835,-0.664807467070783,83.2656476898028,26.4706486154792,1.47648451702876,23.5328156431516,75.3320445841502,98.8648602273018,320.114880116664,48.4505077254588,51.1016222677596
2066,28,SE,Sergipe,2163793,-0.690368935692698,83.3872390994453,26.5256377020184,1.47938919091802,23.521992806221,76.5531812591887,100.07517406541,325.453637750208,48.6477639034788,51.3871676960258
2067,28,SE,Sergipe,2148319,-0.715133101918719,83.5067992686598,26.5795798406775,1.48230115962686,23.5117706835754,77.6991556577487,101.210926341324,330.469179473697,48.8354480875512,51.660100311311
2068,28,SE,Sergipe,2132440,-0.739136040783517,83.6243820320586,26.6325201148892,1.48521965110343,23.512918294362,78.8264083735256,102.339326667888,335.247234676212,49.0129522987751,51.9147950341315
2069,28,SE,Sergipe,2116183,-0.762366115810997,83.7400180639923,26.6845070420483,1.4881439927217,23.526934610655,79.9340059013954,103.46094051205,339.755294194571,49.1801876302758,52.1508862105636
2070,28,SE,Sergipe,2099567,-0.785187292403355,83.8537494571768,26.735591675687,1.49107359660202,23.5382094252155,80.8965045165047,104.43471394172,343.681641432945,49.3371900015575,52.4022235969344
2000,29,BA,Bahia,13220667,,70.2440728726832,20.7441409115016,2.44069168709833,53.9727950560807,14.2706651275245,68.2434601836052,26.4404782311098,27.1834913472974,23.1502961041899
2001,29,BA,Bahia,13339902,0.901883392116298,70.7531450494978,20.862803237971,2.23942223607511,52.1787655109922,14.319014086265,66.4977795972571,27.4422247173488,27.4641231997057,23.5592690550613
2002,29,BA,Bahia,13453049,0.848184641836203,71.2269444444021,20.9965673270214,2.1985537206634,50.5160409184815,14.3886780139528,64.9047189324343,28.4833841930963,27.7592086373877,23.9847620367734
2003,29,BA,Bahia,13561082,0.8030372891676849,71.607432160827,21.156672137349,2.13294984695299,49.0055426595748,14.4878688164094,63.4934114759842,29.5637351004391,28.0672966213168,24.4428402071032
2004,29,BA,Bahia,13665384,0.769127419183802,72.2586259639406,21.4088939092985,2.05132013971574,47.6399712641972,14.6268798499089,62.2668511141061,30.702956911524,28.387339792281,24.9114492769674
2005,29,BA,Bahia,13766504,0.739971888093294,72.7403910293048,21.6261037501378,1.98984998008457,46.3855178332205,14.8096857370652,61.1952035702857,31.9273911963504,28.7181879291939,25.4019235928929
2006,29,BA,Bahia,13861288,0.688511767402966,73.2253863561611,21.9207878211192,1.89148124421599,45.1556189480991,15.0356126566125,60.1912316047116,33.2973238034765,29.065733357535,25.9068258156508
2007,29,BA,Bahia,13950172,0.641239111401481,73.4761809558741,22.0857845298919,1.85958769568018,43.9256941420591,15.2982158581635,59.2239100002226,34.8274880043737,29.4268376762666,26.4305961713089
2008,29,BA,Bahia,14037211,0.623927790997847,73.7492850507466,22.2461408395872,1.83474457628366,42.7406390934701,15.5891036665806,58.3297427600507,36.4737261707496,29.7903806532508,26.9560183818101
2009,29,BA,Bahia,14121771,0.602398866840437,73.8342459995677,22.293766787739,1.78845250971279,41.5926035467324,15.8991024098562,57.4917059565886,38.2257926989168,30.1572372190429,27.488341082388
2010,29,BA,Bahia,14187523,0.465607323614003,73.936489796679,22.2159452672889,1.73028046352828,40.4787983999993,16.2375306473128,56.7163290473121,40.1136676214012,30.5365256500377,28.0338883532117
2011,29,BA,Bahia,14237459,0.351971235570869,74.2101880407712,22.3637282311313,1.72458172909089,39.408669966566,16.605745532989,56.0144154995549,42.1372899594865,30.9237470675069,28.5920163678175
2012,29,BA,Bahia,14292856,0.389093306607591,74.5093740645964,22.5314962830456,1.70197481223776,38.3555563429182,16.9863944816697,55.3419508245879,44.2866590952368,31.3084714489532,29.1454245022019
2013,29,BA,Bahia,14351030,0.407014525298521,74.7045581938838,22.6193976034564,1.65108207688042,37.2861512522553,17.3822521746056,54.6684034268609,46.6185207934386,31.6965225492526,29.7007207022577
2014,29,BA,Bahia,14409611,0.408200665736191,74.9119267997298,22.6144932921287,1.66665180015089,36.2463608715435,17.8030675586451,54.0494284301886,49.1168413340554,32.0826603854885,30.2538829128913
2015,29,BA,Bahia,14470447,0.422190439422687,74.9851552586051,22.5937870338299,1.71263632075294,35.3422786091991,18.2617801491728,53.6040587583719,51.6712019366504,32.4545355095112,30.7944703145435
2016,29,BA,Bahia,14527076,0.391342437452002,75.0302846894356,22.6174351546055,1.64376572574086,34.5466517100721,18.7666318502644,53.3132835603365,54.3225780829953,32.8256703551355,31.333689220878
2017,29,BA,Bahia,14578692,0.355308941730592,75.2648821087649,22.753469740163,1.68566471747708,33.8432048647445,19.3219888467244,53.1651937114689,57.0926687467851,33.1998718403544,31.8747115590481
2018,29,BA,Bahia,14632652,0.370129226956717,75.3874222317555,22.7033591767146,1.70647210843952,33.277969547824,19.9215400513225,53.1995095991465,59.8640491652986,33.5610460769517,32.3990239191681
2019,29,BA,Bahia,14693250,0.4141286213873,75.6295506309863,22.7419019327336,1.6494176607556,32.7454653590245,20.5391650537436,53.2846304127682,62.7236926656873,33.9158522450785,32.9077525617446
2020,29,BA,Bahia,14748551,0.376370101917556,74.3659796130633,21.8537923160059,1.59079630390565,32.1830451609094,21.1459238452986,53.328969006208,65.705167859576,34.2687324334438,33.3978727615341
2021,29,BA,Bahia,14788270,0.269307812001318,73.4021634152498,21.3941832490414,1.57718702655602,31.6755836500185,21.7470543868549,53.4226380368735,68.6555759386686,34.6122898080709,33.8736562577257
2022,29,BA,Bahia,14811339,0.155995258404129,74.7373303297586,22.0282415827697,1.49432994789472,31.1856416035861,22.4054040909596,53.5910456945457,71.8452561462872,34.9756611471792,34.3640100415972
2023,29,BA,Bahia,14828806,0.117929918422632,75.5813735788575,22.8093560660097,1.46726989148434,30.635415750548,23.156423561272,53.79183931182,75.5871039904452,35.3736250915954,34.8869579462839
2024,29,BA,Bahia,14850513,0.146384004214495,75.810482244766,22.9183723656036,1.45969374179252,30.087388792989,23.9686898320276,54.0560786250166,79.663575981751,35.7820445664066,35.4018187560047
2025,29,BA,Bahia,14870907,0.137328589254793,76.0362855355907,23.0255230108625,1.4434254723078,29.5869058467863,24.8151052647044,54.4020111114907,83.8719175070475,36.1907615991412,35.9126876008055
2026,29,BA,Bahia,14889472,0.1248410739170149,76.2594734167093,23.1311425352777,1.43070332844738,29.0922650989009,25.6761483438725,54.7684134427734,88.2576459982914,36.5999835319882,36.4135288816509
2027,29,BA,Bahia,14906450,0.114026877514539,76.4803023515095,23.2355755610699,1.42090056065651,28.5804804221061,26.5380475343912,55.1185279564974,92.8537489309132,37.0084597607076,36.9106997596598
2028,29,BA,Bahia,14922077,0.104833813550509,76.6989248472125,23.3390501156245,1.41349004701354,28.0979081086816,27.4082011176957,55.5061092263773,97.5453439867548,37.4152342867551,37.401139546964
2029,29,BA,Bahia,14936533,0.096876594323958,76.9152074559157,23.4413776661375,1.40803233339383,27.6179573138973,28.2869278168187,55.904885130716,102.422230200873,37.8194287790882,37.8871957156767
2030,29,BA,Bahia,14949963,0.0899137704847508,77.1289785873891,23.5423523843321,1.40416366597542,27.0702499725936,29.1641938193919,56.2344437919855,107.735221687714,38.220112250445,38.3690563668496
2031,29,BA,Bahia,14961368,0.0762878142240186,77.3403953777364,23.6420942581395,1.40158471146718,26.5345480492187,30.0660394214305,56.6005874706492,113.309031552605,38.617454834344,38.8473757996082
2032,29,BA,Bahia,14969733,0.0559106627147975,77.5495358730184,23.7406673223132,1.40005033475415,26.0244167166069,31.0052733335648,57.0296900501717,119.13916715674,39.0118885887945,39.3247390765965
2033,29,BA,Bahia,14975126,0.0360260266499157,77.756393540921,23.8381203642664,1.39936058625116,25.467334496376,31.9600038055571,57.4273383019331,125.494106224995,39.4029805158234,39.7994335676388
2034,29,BA,Bahia,14977573,0.0163404301239289,77.9608443492558,23.9343474141983,1.3993529141827,24.9445680950064,32.9549000623266,57.899468157333,132.112530218248,39.7903311170642,40.2714257683845
2035,29,BA,Bahia,14977062,-0.0034117677143008,78.1627681264331,24.029269082511,1.39989553664856,24.5277327859999,34.0343122313749,58.5620450173748,138.7584923903,40.1734943742638,40.7406353235409
2036,29,BA,Bahia,14973560,-0.0233824230680191,78.3622029244709,24.1229744868666,1.4008818662966,24.1897002686272,35.2231526132808,59.412852881908,145.612191230676,40.5520149516882,41.2067772973175
2037,29,BA,Bahia,14967032,-0.0435968467084602,78.5593002791774,24.2156126884963,1.40222586316144,23.9526042575397,36.5507792606522,60.5033835181919,152.596264137529,40.9256202565746,41.6703470031546
2038,29,BA,Bahia,14957456,-0.0639806208739269,78.7541025716573,24.3072555908448,1.40385818918725,23.8195674544477,38.0301615418159,61.8497289962636,159.659328888085,41.2941470127006,42.1304821842173
2039,29,BA,Bahia,14944827,-0.0844328072902245,78.9465965152167,24.3978903661303,1.40572304464483,23.7336748089612,39.6379590213942,63.3716338303554,167.011469317124,41.6574134983296,42.5883286935355
2040,29,BA,Bahia,14929082,-0.1053541804130639,79.1366924534292,24.4874548218561,1.40777557782118,23.6837654362613,41.3501332622896,65.0338986985509,174.592732619198,42.0152777645672,43.0420663413175
2041,29,BA,Bahia,14910082,-0.127268374572531,79.3244075612113,24.5760262152254,1.40997977232107,23.6674912959732,43.1312413538658,66.7987326498389,182.238331957068,42.3676628337792,43.4944740454641
2042,29,BA,Bahia,14887696,-0.150140019350664,79.5097186448146,24.6636117851469,1.41230672945785,23.6743626794837,44.9468993011045,68.6212619805882,189.85473826527,42.7145465624768,43.9427396408231
2043,29,BA,Bahia,14861861,-0.173532560041523,79.692556380362,24.7501532537,1.414733275618,23.6988359187466,46.7905829583552,70.4894188771018,197.43831772489,43.0559372746118,44.3887364107049
2044,29,BA,Bahia,14832509,-0.1974988192932179,79.8728382594981,24.8355421756896,1.41724083570493,23.7365960701177,48.6578636001218,72.3944596702395,204.99090710558,43.3916834299578,44.8290034051575
2045,29,BA,Bahia,14799565,-0.2221067251669929,80.0505505290923,24.9197111296792,1.41981452362781,23.7789061853192,50.5136777181227,74.2925839034419,212.430619492957,43.7216031687418,45.2621680323823
2046,29,BA,Bahia,14762964,-0.24731132300172,80.2257158862459,25.0026794722018,1.4224424092919,23.8168133279598,52.3123163751217,76.1291297030816,219.644482470329,44.0454989932916,45.6849916087269
2047,29,BA,Bahia,14722701,-0.272729785156967,80.3984303797306,25.0845036902472,1.42511492875092,23.8437384250618,54.0186010842297,77.8623395092915,226.552565378974,44.3631899472794,46.0981853578811
2048,29,BA,Bahia,14678722,-0.298715568563135,80.5687214465527,25.1651924084021,1.42782441022604,23.8542472938901,55.606250903952,79.4604981978421,233.108386187456,44.6746734490918,46.4979021458891
2049,29,BA,Bahia,14630999,-0.325116859628516,80.7366286218521,25.244782921103,1.43056469372473,23.848036606112,57.0778300320636,80.9258666381756,239.339745132039,44.9799130599353,46.8893359709792
2050,29,BA,Bahia,14579502,-0.351971864668976,80.9021631935801,25.3232540574771,1.43333082614767,23.829396437038,58.4635976713713,82.2929941084093,245.342335152482,45.2788263961279,47.2685991689308
2051,29,BA,Bahia,14524236,-0.379066445479415,81.0653339811374,25.4006064839233,1.43611881718781,23.8057070282914,59.8145546402364,83.6202616685278,251.26140790169,45.5712885001318,47.6391622253011
2052,29,BA,Bahia,14465226,-0.406286430487635,81.2261335395443,25.4768305623924,1.43892544412192,23.7834685517977,61.1719919538919,84.9554605056896,257.203829713341,45.8572032680305,48.0019104471561
2053,29,BA,Bahia,14402461,-0.433902657310714,81.384534630802,25.5518973889781,1.44174809587553,23.7633242580761,62.542618286969,86.305942545045,263.189685111979,46.1365526349976,48.3549800491099
2054,29,BA,Bahia,14335932,-0.461927999666167,81.5405614778555,25.6258225425539,1.44458464859829,23.7437508745928,63.9172936572858,87.6610445318786,269.196278190742,46.4092972120682,48.6967983455064
2055,29,BA,Bahia,14265676,-0.4900692888331169,81.6942230488927,25.6985669309191,1.44743336649258,23.7262817614636,65.3050913217444,89.031373083208,275.243681156199,46.6753644201649,49.0261414249516
2056,29,BA,Bahia,14191722,-0.518405156544988,81.8455519815747,25.7701081638312,1.45029282285841,23.7125091092652,66.7145337780475,90.4270428873127,281.347424984142,46.9345618523249,49.3397251927979
2057,29,BA,Bahia,14114157,-0.54655101051162,81.9945552490251,25.8404226003039,1.45316183730426,23.7037719709256,68.1504003623358,91.8541723332614,287.50867349689,47.1866511758371,49.6483342245989
2058,29,BA,Bahia,14033062,-0.574564956305923,82.1412557618003,25.9095342539071,1.45603942587057,23.7016170738488,69.6201663224003,93.3217833962491,293.735934157909,47.4314689837471,49.952087178989
2059,29,BA,Bahia,13948473,-0.602783626267733,82.2856519397592,25.9774518032691,1.4589247614553,23.7055467747405,71.1178275500073,94.8233743247479,300.005008219372,47.6689013915717,50.2462418521624
2060,29,BA,Bahia,13860496,-0.630728539245839,82.4277427668047,26.0441496260798,1.46181714244874,23.7094495599298,72.5924735210787,96.3019230810085,306.175279765937,47.8986114926912,50.5252389866743
2061,29,BA,Bahia,13769228,-0.658475714000417,82.5675533440032,26.1095539368534,1.46471596790174,23.7065810575464,73.9854185002419,97.6919995577883,312.088100433574,48.1200608342022,50.7914936073136
2062,29,BA,Bahia,13674797,-0.685811869772224,82.7050787897987,26.1736869409293,1.46762071788679,23.6981829574573,75.2950491349596,98.9932320924169,317.724988747569,48.3326615378641,51.0470064338494
2063,29,BA,Bahia,13577355,-0.712566336450915,82.8403648585878,26.2366227037709,1.47053093798036,23.6884991457882,76.534842035332,100.22334118112,323.088607531895,48.5358343359218,51.2961049575829
2064,29,BA,Bahia,13477027,-0.738936265568657,82.9734581082163,26.2984322630957,1.47344622701144,23.6814820017664,77.7239897242617,101.405471726028,328.205767352162,48.7291816659564,51.531179389291
2065,29,BA,Bahia,13373933,-0.76496099621971,83.104361154324,26.3591383301496,1.47636622739431,23.680443635261,78.876920264486,102.557363899747,333.088862182613,48.9123577185559,51.7537202682883
2066,29,BA,Bahia,13268254,-0.7901864021600871,83.2331022306346,26.4188714402584,1.47929061750254,23.6770569672455,79.9232293689479,103.600286336193,337.55559012048,49.0849206685371,51.9679927307834
2067,29,BA,Bahia,13160165,-0.814643735340004,83.3596859515314,26.4775247000473,1.48221910565249,23.675646621069,80.8854649339086,104.561111554978,341.63994009747,49.2464939459346,52.1937794549553
2068,29,BA,Bahia,13049846,-0.8382797632096589,83.4841352681421,26.535108775065,1.48515142535337,23.6897067264105,81.8558033191345,105.545510045545,345.533206740282,49.3967418466088,52.4112078258676
