ANO,CÓD.,SIGLA,LOCAL,POP_T,POP_H,POP_M,TCG_T,TCG_H,TCG_M,RS,NASC_T,NASC_H,NASC_M,OBT_T,OBT_H,OBT_M,TBN,TBM,TCV,e0_T,e0_H,e0_M,e60_T,e60_H,e60_M,TMI_T,TMI_H,TMI_M,5q0_T,5q0_H,5q0_M,45q15_T,45q15_H,45q15_M,20q60_T,20q60_H,20q60_M,TFT,TEF_10-14,TEF_15-19,TEF_20-24,TEF_25-29,TEF_30-34,TEF_35-39,TEF_40-44,TEF_45-49,TEF_50+,RDJ60,RDI60,RDT60,RDJ65,RDI65,RDT65,IE60,IE65,IE80,ID_M,ID_MED
2041,41,PR,Paraná,12455766,6049264,6406502,0.079890257156956,0.06027504209660249,0.09841875328016061,94.423821299049,113873,58325,55548,118260,61643,56617,9.14219165645854,9.4943980161477,-0.352206359689159,80.0071567286512,77.0051004285231,82.9569303878774,24.3033827697876,22.4181239925918,25.9696062617262,8.07693221623192,8.86250157856845,7.2520959668927,9.34162753826395,10.1195046979882,8.52486545302711,89.4024037931409,120.971491640557,57.514356663645,313.719959746792,383.386604908287,252.38534423136,1.42704731487297,0.00054132984054139,0.0192880388722939,0.0565225002257169,0.0764328968371313,0.0723505233922947,0.0461733715736788,0.0132755394047945,0.000819028174189549,6.23465395191774e-06,24.5401572558902,43.0771706858485,67.6173279417387,22.1715646176457,29.2674982516581,51.4390628693038,175.537467982235,132.004658924093,33.8695446417163,41.9227727142594,42.5522829263349
2042,41,PR,Paraná,12462473,6051503,6410970,0.053846547855829194,0.0370127671730058,0.0697416468456558,94.392938978033,113129,57944,55185,120367,62481,57886,9.07757232452981,9.65835592983832,-0.580783605308513,80.1723223605123,77.1941120742985,83.0962549710758,24.3961453312739,22.5129724630662,26.0607170636439,7.95816552673029,8.72686230224752,7.15103258810149,9.20501962671605,9.96302805367377,8.40910587561372,87.6623574785302,118.583096646384,56.3947022888672,310.525084009445,379.645225746569,249.555642018552,1.42730280282339,0.000519187026534434,0.0188505815170107,0.0559857155610561,0.0764552529764024,0.0727993248815371,0.0466049886093711,0.0134154421446132,0.000824455096884442,5.61275126853161e-06,24.4466126626953,44.2026610443354,68.6492737070307,22.0425092339892,30.0216325055942,52.0641417395834,180.813029822275,136.198797454971,35.7174805231326,42.2037689469819,42.9112871140818
2043,41,PR,Paraná,12466036,6052382,6413654,0.028589831247782797,0.0145253170989124,0.0418657395058863,94.3671423497432,112444,57593,54851,122451,63307,59145,9.02002849983748,9.82276964385471,-0.802741144017233,80.3352285201951,77.3812004531108,83.2332575857358,24.4875234687191,22.6069307626258,26.150418273784,7.84173834855841,8.59355325002508,7.05233525643912,9.07110138203837,9.80923842332204,8.296055802682,85.9495121929817,116.230017829418,55.3001859556764,307.383699367148,375.94720669773,246.78256036698,1.42788985959642,0.000498023181618612,0.0184257551055182,0.055462183757822,0.0764888625058509,0.0732616826854779,0.0470475581214434,0.0135588129085383,0.000830040026960463,5.05362605446738e-06,24.3732336690397,45.3066417923348,69.6798754613745,21.9448025686904,30.8289909066399,52.7737934753303,185.886872491137,140.484248195629,37.6061345253014,42.4784703012249,43.2611619716306
2044,41,PR,Paraná,12466496,6051926,6414570,0.0036900262441186297,-0.00753422371555512,0.0142820301812341,94.3465579142483,111734,57230,54504,124517,64121,60396,8.96274301936968,9.98813138832275,-1.02538836895307,80.4958746397046,77.566361021934,83.367959789055,24.5775243305675,22.6999932403479,26.2387177725569,7.72761107932469,8.46253908039804,6.95594861958181,8.93982679661187,9.65809510386539,8.18565187746756,84.2639479260278,113.911915127819,54.2302687302662,304.301884970284,372.292540428005,244.065191611595,1.42876779849962,0.000477779002966042,0.0180126500616816,0.0549500981066395,0.0765316100279815,0.0737357669126155,0.0474999927573321,0.0137053496692111,0.000835762419815378,4.55074168110012e-06,24.3179837570447,46.3948515955661,70.7128353526108,21.8741466227849,31.682892817731,53.5570394405159,190.784121163523,144.841731950032,39.5223014582329,42.7467970149752,43.601860282846
2045,41,PR,Paraná,12463834,6050126,6413708,-0.0213532334988109,-0.0297425976457766,-0.0134381571952558,94.3311731684698,110973,56840,54133,126564,64926,61638,8.90360060957166,10.1544998112138,-1.25089920164213,80.654255521039,77.7495900304526,83.500383639799,24.6661591602106,22.7921547355321,26.3256240080077,7.61574867079511,8.33378479297411,6.86181856845199,8.81115411395916,9.50955778277984,8.07783216460023,82.6060127077323,111.628444665717,53.1844214801509,301.273397648905,368.681199336103,241.402630475635,1.4299008653296,0.000458401165399393,0.0176104754383988,0.0544478995779942,0.0765816376444894,0.07421995142107,0.047961322642204,0.0138547828823851,0.000841604006525138,4.09828745491008e-06,24.2778037677766,47.4697828943244,71.747586662101,21.8242717628813,32.5663824242034,54.3906541870847,195.52750054488,149.220935195612,41.4503795996949,43.0087907942291,43.9342034571362
2046,41,PR,Paraná,12458021,6046960,6411061,-0.0466389395109124,-0.05232948867510691,-0.0412709777245834,94.3207372383448,110125,56406,53720,128569,65711,62859,8.83968649595309,10.3201784617316,-1.48049196577851,80.8104179741254,77.9308845070659,83.6305516644208,24.7535082152155,22.8834105699446,26.4111459677727,7.50609851780877,8.2072557344583,6.76989221507208,8.68502439230423,9.36358654510927,7.9725361248828,80.9765541033097,109.379259110407,52.1621248198568,298.291555409562,365.113136256598,238.793974868369,1.43125766481545,0.000439841499882641,0.017218542512047,0.0539542458476334,0.0766373158651352,0.0747127921423795,0.048430683272967,0.0140068721815391,0.000847548552765725,3.69108874091574e-06,24.2507998278499,48.5375497798956,72.7883496077456,21.7880403785542,33.453005892994,55.2410462715483,200.148243045388,153.538387628111,43.3612623535871,43.2646994253742,44.2549544019642
2047,41,PR,Paraná,12449082,6042437,6406645,-0.0717529694323038,-0.0747979149853806,-0.0688809543381352,94.3151524705989,109309,55987,53321,130511,66466,64045,8.78048678609395,10.4835842514332,-1.70309746533921,80.9644067800931,78.1102422444912,83.7584868239313,24.8396475158366,22.9737565397573,26.4952931514743,7.39862475939536,8.08291760405945,6.68011787029671,8.56139535862643,9.22014187981035,7.8697045899252,79.3762432950027,107.164008016997,51.16286904691,295.35086411982,361.58828515618,236.238326627682,1.43281064750364,0.000422056292754401,0.0168362505237037,0.0534679838595734,0.0766972174462769,0.0752130073952709,0.0489073044613712,0.0141614033521785,0.000853581639704925,3.32452989475213e-06,24.2358802107836,49.6029270748982,73.8388072856818,21.760366521213,34.3221082743102,56.0824747955232,204.667322348077,157.727620262515,45.2307243781542,43.5145814767707,44.5664453696411
2048,41,PR,Paraná,12437082,6036591,6400491,-0.0963926496748924,-0.0967490434736873,-0.0960565163201643,94.3144986845541,108458,55552,52907,132398,67200,65198,8.72053428609701,10.6454230984406,-1.9248888123436,81.1162104730594,78.2876617849909,83.8842124815382,24.9245546961273,23.0631889072019,26.5780755435836,7.29327477976053,7.96073645834584,6.59244502147634,8.44020823867297,9.07918468546454,7.7692797366905,77.8046383328581,104.982338160764,50.1861540690123,292.449666283685,358.106561822139,233.734792210072,1.43453565223791,0.000405005688626581,0.0164630743163562,0.0529881255954559,0.0767600939509725,0.0757194600838902,0.0493905002829362,0.0143181855756915,0.000859690465731624,2.99448792034924e-06,24.2305868548826,50.6621185769506,74.8927054318332,21.738753598417,35.1682768549968,56.9070304534138,209.083332898072,161.776877849876,47.0567308590733,43.7585344375795,44.8695349993709
2049,41,PR,Paraná,12422006,6029403,6392603,-0.121218144256019,-0.119073828258365,-0.123240545139425,94.3184333517974,107503,55063,52441,134237,67914,66323,8.6542382929134,10.8063866657285,-2.15214837281515,81.2658457959878,78.4631424052555,84.0077523710745,25.0082276173973,23.1517043919631,26.6595035867817,7.19001794418291,7.84067871557547,6.50682431009931,8.32142619331133,8.9406762753752,7.67120506201024,76.2608629991873,102.83389385742,49.23148932323,289.589856089184,354.667864542366,231.282483330523,1.43641149937884,0.000388653182022854,0.0160985536390838,0.0525138267313638,0.0768248548144403,0.0762311416597194,0.0498796599770697,0.014477048929216,0.000865863667712912,2.69727513935683e-06,24.2310909694034,51.7130681037557,75.9441590731591,21.7209129887724,35.9966150802871,57.7175280690595,213.416177459999,165.723305916717,48.84960687132,43.9968446320184,45.162978072412
2050,41,PR,Paraná,12403831,6020854,6382977,-0.146312922405611,-0.141788498794992,-0.150580287873348,94.326738134886,106483,54540,51943,136030,68610,67420,8.58468645695028,10.9667730880887,-2.3820866311384,81.4133122423813,78.6366841009691,84.1291305662304,25.0906505323216,23.2393001623318,26.7395881558465,7.08880302804745,7.72271115952813,6.42320750945638,8.20499231645599,8.80457838208992,7.57542535711864,74.7442026479432,100.718317271556,48.298393687966,286.773811012489,351.27207477632,228.88051755468,1.4384196300335,0.000372965184786442,0.015742283911196,0.0520443678808656,0.0768905486986333,0.0767471577185782,0.0503742397369399,0.0146378421258635,0.000872091160375902,2.42958946018803e-06,24.2357122084271,52.7655033001958,77.0012155086229,21.7044041979503,36.8098532700784,58.5142574680287,217.71798099603,169.596239244175,50.6047520522474,44.2298169815438,45.4477996155316
2051,41,PR,Paraná,12382563,6010946,6371617,-0.171463155213902,-0.164561372855077,-0.177973381386143,94.3394118008035,105432,54002,51430,137760,69280,68480,8.51455389324488,11.125321954752,-2.61076806150714,81.5586435139772,78.8082875710868,84.2483714506034,25.1718463053173,23.3259738261392,26.8183405320848,6.98959772691541,7.60680094286367,6.34154750236723,8.09086809944482,8.67085316137073,7.48188668225036,73.2540890399959,98.6352487134919,47.3863953884464,284.005559106492,347.919057816423,226.528018845673,1.44054378678029,0.000357910658040264,0.0153939082607424,0.0515791381438507,0.0769563469253558,0.0772667151017784,0.050873755324319,0.0148004304785106,0.000878363992379812,2.1884710808876e-06,24.2452979022323,53.8329594895418,78.0782573917741,21.6889545063565,37.6133250002123,59.3022795065688,222.034638248703,173.421568057551,52.3082279779961,44.4576452387119,45.7271899865456
2052,41,PR,Paraná,12358269,5999711,6358558,-0.196195246492992,-0.186909015652448,-0.204955822046426,94.3564720177122,104385,53465,50920,139411,69917,69494,8.44657127952143,11.280786977529,-2.83421569800754,81.7018756610356,78.9779542018503,84.3654996885763,25.25184432456,23.4117234214932,26.8957723783351,6.89236966601398,7.49291559003087,6.26179825900382,7.9790156664854,8.53946319564314,7.3905363413449,71.7901070871372,96.5843269247875,46.4950318963838,281.286080642835,344.608663439384,224.224118067823,1.44276973164655,0.000343460799039222,0.0150531106721704,0.0511176207030685,0.0770215287868463,0.077789110372108,0.0513777754437949,0.0149646940699643,0.000884674217657248,1.97126466105301e-06,24.2605549308783,54.9254265868916,79.18598151777,21.6746261305917,38.4119493128073,60.0865754433989,226.398063619657,177.220816088691,53.9554453226554,44.680519334868,46.0024724252937
2053,41,PR,Paraná,12330987,5987154,6343833,-0.22075907232639297,-0.209293414299461,-0.231577662734228,94.3775474543545,103241,52879,50361,140996,70532,70464,8.37248470053533,11.4342834032669,-3.06179870273158,81.8430057955837,79.1456860505713,84.4805401970326,25.3306409803205,23.4965474073366,26.9718957145541,6.79706154200716,7.38102299975002,6.18391481484437,7.8693719758125,8.41037149695034,7.30132285689278,70.3521774410485,94.5651893526739,45.6238498244714,278.613923475311,341.340726547034,221.967953449449,1.44508499739949,0.000329588774624795,0.0147196100968771,0.0506593802330374,0.0770854685446842,0.0783137195396772,0.0518859158117583,0.0151305261124286,0.000891014780648344,1.77558616210554e-06,24.2796550311179,56.0458613122611,80.325516343379,21.6589703644314,39.2026650017363,60.8616353661677,230.834668945791,180.999670538889,55.5361813951443,44.8987210837218,46.2535023957141
2054,41,PR,Paraná,12300662,5973244,6327418,-0.24592516397916603,-0.23233075347652798,-0.258755235202435,94.402550929937,101988,52238,49750,142515,71124,71392,8.29126107196507,11.5859617962025,-3.29470072423744,81.9820545595535,79.3114858292082,84.5935181179157,25.408250583005,23.5804446538481,27.0467228940061,6.70365526221063,7.2710914470913,6.10785324878504,7.76191308693452,8.28354150943733,7.21419594495909,68.9397894984821,92.5774724136538,44.7724048162628,275.986932824963,338.115067796266,219.75867100685,1.44747866852873,0.000316269494189955,0.0143931553978284,0.0502040519083699,0.0771476239411715,0.0788399889188423,0.052397833857842,0.0152978314796953,0.000897379414117063,1.59929368920785e-06,24.2984872471676,57.188504671932,81.4869919190995,21.6390100048563,39.9841722920771,61.6231822969334,235.358292432787,184.778195874505,57.0758907292027,45.1126811711435,46.4977190418705
2055,41,PR,Paraná,12267303,5957962,6309341,-0.271196785994121,-0.255840879763158,-0.285693153194555,94.4308129803097,100717,51587,49130,143970,71694,72276,8.2101990959219,11.7360759736676,-3.52587687774566,82.1190431625536,79.4753568877636,84.7044587916359,25.4846725295433,23.6634144327042,27.1202665800648,6.61210261948879,7.16308958516993,6.03357066143703,7.65658521821944,8.15893711138982,7.12910649041254,67.5520683943712,90.6208117465219,43.9402614320139,273.405309633082,334.931494217721,217.59542493152,1.44994118861636,0.000303479416103515,0.0140735210152369,0.0497513318200198,0.0772075260612511,0.0793674270047323,0.0529132239996046,0.0154665253962278,0.000903762548317736,1.44046177769629e-06,24.3136652302464,58.3441842846658,82.6578495149122,21.6144215274559,40.7651998635023,62.3796213909582,239.964578487678,188.601854607675,58.6388928695222,45.3227843153462,46.738734939759
2056,41,PR,Paraná,12231017,5941361,6289656,-0.295794438272212,-0.278635546853101,-0.311997718937684,94.4624157505593,99524,50975,48548,145348,72238,73110,8.13701755136143,11.8835580066645,-3.7465404553031,82.2540077809414,79.6373031975294,84.8133877313286,25.5599076631956,23.7454564072225,27.1925397236412,6.52237151107258,7.05698644647868,5.96102515363132,7.55335128462409,8.0365226168525,7.04600652238829,66.1874827702688,88.6948424550692,43.1269930309816,270.871326350806,331.789799822927,215.477377942523,1.45246419110015,0.00029119638244317,0.0137605032545215,0.0493009686281604,0.0772647703969616,0.079895597265825,0.053431813434884,0.0156365322682126,0.000910159230365955,1.29735865664438e-06,24.3240627339398,59.499086746942,83.8231494808818,21.5879169865722,41.5574808283416,63.1453978149138,244.609987228497,192.503430758004,60.2995340595027,45.5290187234635,46.9796388745433
2057,41,PR,Paraná,12191946,5923498,6268448,-0.319441956461997,-0.30065501826938,-0.337188552124312,94.4970429682116,98364,50382,47982,146643,72753,73890,8.06794911985338,12.0278583911051,-3.95990927125169,82.3869887489672,79.7973293342053,84.9203305979644,25.6339760369541,23.8265706224032,27.2635555412436,6.43442311282044,6.95275144387725,5.89017580515145,7.45216682307193,7.91626277684709,6.96484919000806,64.8451954071827,86.799199340719,42.3321816506409,268.385793062892,328.6897661996,213.403701605913,1.45504035073082,0.000279399477661732,0.0134539171104762,0.0488527562991633,0.0773190089800373,0.0804241117571642,0.0539533584001551,0.0158077846426525,0.000916565052756832,1.16842609584466e-06,24.3286703335082,60.6409912912766,84.9696616247848,21.5615066879649,42.369548380851,63.9310550688159,249.257318464113,196.505508608546,62.108368707287,45.731403912058,47.2159434076704
2058,41,PR,Paraná,12150163,5904396,6245767,-0.342709851241141,-0.322478373420565,-0.361827999530351,94.5343622328531,97140,49754,47385,147863,73242,74621,7.99495447098117,12.1696309753211,-4.1746765043399,82.5180094750995,79.9554404609156,85.0253131763077,25.7069031311919,23.9067574948879,27.3333274936774,6.34822103918236,6.85035437125609,5.82098265371377,7.35299043125326,7.79812278021419,6.88558873837641,63.5251253527076,84.9335171253457,41.5554178832854,265.949397264943,325.63116309487,211.373576623013,1.45766325330135,0.000268068907476104,0.013153593552843,0.0484065277913679,0.0773699434612643,0.080952625466907,0.0544776408472331,0.0159802222816141,0.000922976090062369,1.05226150312553e-06,24.3255347063254,61.7669852711661,86.0925199774915,21.5341224017849,43.203843346194,64.737965747979,253.918304435481,200.629691519785,64.0924093240434,45.9301476037811,47.456051403201
2059,41,PR,Paraná,12105699,5884059,6221640,-0.365953938231112,-0.344438279546289,-0.386293628949019,94.5740833606573,95908,49124,46784,149025,73713,75312,7.92254953637952,12.3103176446069,-4.38776810822737,82.6470746127839,80.1116423111506,85.1283613517255,25.7786919853406,23.9860178028531,27.4018692653894,6.26373338856938,6.7497654038931,5.75340667420926,7.25578527482595,7.68206825409512,6.80818048487708,62.2271471538556,83.0974306645262,40.7963007503851,263.56130156343,322.613748986216,209.386193089237,1.46032728148402,0.000257185894837452,0.012859377208432,0.0479621495699968,0.0774173190274388,0.0814808313167538,0.0550044654946462,0.0161537913397838,0.000929388842926089,9.4760198896829e-07,24.313417079747,62.8766412202881,87.1900583000351,21.5039957811597,44.056205434328,65.5602012154877,258.608820858275,204.874507429577,66.2358079935689,46.1255478927735,47.6981665876403
2060,41,PR,Paraná,12058650,5862524,6196126,-0.388651659024397,-0.365988852253185,-0.410084800792077,94.6159584230534,94759,48535,46224,150135,74167,75967,7.85817649571055,12.4503986764688,-4.59222218075821,82.7741997182704,80.265941171656,85.2295010878368,25.8493648896942,24.0643526758542,27.4691947444581,6.18093292264258,6.65095509851936,5.6874097582232,7.16051957051289,7.56806526407794,6.73258079577999,60.951394295805,81.2905751514726,40.0544375751051,261.217032746268,319.637271639937,207.440750725165,1.46302751484632,0.000246732590326241,0.0125711243836666,0.0475195168457285,0.0774609190581534,0.0820084557443066,0.0555336572138622,0.0163284436345071,0.000935800188555539,8.53310156843633e-07,24.291046715821,63.9542621963756,88.2453089121965,21.4708329130576,44.9190152316189,66.3898481446766,263.283270352947,209.20946762294,68.4882779362998,46.3175254278049,47.9418541753452
2061,41,PR,Paraná,12009170,5839866,6169304,-0.41032785593744203,-0.386488822902897,-0.432883385521854,94.6600459306269,93738,48012,45726,151196,74604,76592,7.80553527013107,12.5900457733549,-4.78451050322379,82.8994135758603,80.4183438652955,85.3287584050018,25.9189419093833,24.1417635846382,27.5353180032325,6.0997786087459,6.55389439311011,5.62295469384257,7.06714649478757,7.45608031402323,6.65874706317537,59.6973025024686,79.5125863118844,39.3294438533091,258.911404954097,316.701468657009,205.5364590814,1.4657596423331,0.000236691994728782,0.0122887013790779,0.0470785494441406,0.0775005604351156,0.0825352548024522,0.0560650587142396,0.0165041359984619,0.000942207336991074,7.68361412150689e-07,24.2590689039563,64.9859049237508,89.2449738277071,21.4352440336478,45.7810746222021,67.2163186558499,267.882931455594,213.578509068233,70.7656680351297,46.5057728385892,48.1969620568369
2062,41,PR,Paraná,11957422,5816149,6141273,-0.430904050821168,-0.406122332258996,-0.45436243699451506,94.70591846348469,92784,47523,45260,152207,75021,77186,7.75953211319296,12.7290815695892,-4.9695494563962,83.0227509713528,80.5688577339082,85.4261593596395,25.9874541017392,24.2182523309389,27.6002532796174,6.02023860582963,6.45855460641578,5.56000514576341,6.97562954051278,7.34608034558593,6.58663768224821,58.4646565854333,77.7631005899669,38.6209431233853,256.639756056785,313.8060680062,203.672537718766,1.46851988569672,0.000227047891902617,0.0120119830539446,0.0466391882245861,0.0775360894262816,0.0830610107174261,0.0565985284940435,0.016680829706046,0.000948607792501789,6.91832611409882e-07,24.2191169441774,65.9693072133695,90.1884241575469,21.3972559581951,46.6315950261168,68.0288509843119,272.385270550624,217.932594334635,73.0035181136554,46.6899222926146,48.4661584885539
2063,41,PR,Paraná,11903496,5791419,6112077,-0.450983497947965,-0.425195434298542,-0.47540632048110903,94.7536982927408,91831,47036,44796,153168,75420,77749,7.71462434229406,12.8674802763827,-5.15285593408861,83.1442287584043,80.7174906211857,85.5217300243682,26.0549204694785,24.2938210372716,27.6640149590049,5.94227899730036,6.36490743724766,5.49852563570578,6.88593017037875,7.23803273745438,6.51621202890196,57.253464033077,76.0417553258472,37.928566835183,254.400062641245,310.950788544349,201.848216365249,1.47130493253283,0.000217784790335368,0.0117408516050738,0.0462013919771582,0.0775673780757807,0.0835855288532684,0.0571339390281013,0.016858489965424,0.000954999319526386,6.2289189747748e-07,24.171648852793,66.9050571496678,91.0767060024608,21.3567709127423,47.4683457232067,68.825116635949,276.791449177192,222.263683574398,75.1864764712914,46.8698944410953,48.7436804339903
2064,41,PR,Paraná,11847454,5765700,6081754,-0.470802863293274,-0.444088055103598,-0.496116132044799,94.8032426171792,90929,46573,44356,154091,75806,78285,7.67498232109616,13.00625433954,-5.33127201844379,83.263853491561,80.8642508555891,85.6154964689575,26.1213357607609,24.3684721367409,27.7266175568469,5.86587893886882,6.27292496353182,5.43848152314427,6.7980232214353,7.13190530431729,6.44743043773943,56.0632926082473,74.3481889246226,37.2519542183304,252.193198902274,308.135340523729,200.062735051105,1.47411187773703,0.000208887872053303,0.0114751955287563,0.0457651347353418,0.0775943210384626,0.0841086350359229,0.0576711751656624,0.0170370854689822,0.0009613799126382,5.60789586857089e-07,24.1194572692431,67.7995507320165,91.9190080012597,21.3153695660826,48.2914560203034,69.6068255863859,281.098989812154,226.556972754278,77.3273576814506,47.0456215318498,49.0272402634302
2065,41,PR,Paraná,11789419,5739050,6050369,-0.489852081299491,-0.46221620965364296,-0.516051783745286,94.8545452351749,90116,46157,43959,154991,76182,78808,7.64380331210554,13.146619014898,-5.50281570279248,83.3816256975436,81.009147233328,85.707484742082,26.1866885880076,24.4422083628756,27.7880757018655,5.79100277726881,6.18257964114422,5.37983898636015,6.71186826391945,7.02766629557727,6.38025418041022,54.8937671536178,72.6820410172717,36.5907521501894,250.020749882659,305.35942608646,198.315344223417,1.47693817233822,0.000200342947748555,0.0112149087392872,0.0453304034498495,0.0776168328049588,0.0846301731952851,0.0582101327147694,0.0172165879956827,0.000967747770069515,5.04849992362048e-07,24.0658880963618,68.6573005228957,92.7231886192575,21.2735814498303,49.0884028636674,70.3619843134977,285.28887131855,230.748183983187,79.4276914883934,47.2167902421655,49.2975210388724
2066,41,PR,Paraná,11729475,5711512,6017963,-0.508455929846929,-0.47983551284620496,-0.535603696237374,94.9077287447597,89379,45780,43600,155884,76554,79330,7.62003414475072,13.2899383817264,-5.66990423697565,83.497548283129,81.1521890014222,85.7977208538641,26.2510156251096,24.5150327395057,27.8484041198942,5.71761442432356,6.09384430253943,5.32256500382006,6.62742437601427,6.92528439382334,6.31464544432903,53.7460133200821,71.042952613655,35.9446150236777,247.884565153797,302.622739745926,196.605304841391,1.4797815787897,0.000192136417173451,0.0109598898212125,0.0448971959761021,0.0776348452694747,0.0851500032880784,0.0587507171919553,0.0173969720594843,0.000974101270381154,4.54464078982427e-07,24.0174877106562,69.5081226647607,93.5256103754169,21.231698295497,49.8468683490777,71.0785666445747,289.406300534593,234.775700254038,81.4935363807854,47.3829069075982,49.560424183265
2067,41,PR,Paraná,11667695,5683129,5984566,-0.526707290820772,-0.4969437164799809,-0.554955223220877,94.9630933972489,88691,45427,43264,156766,76914,79852,7.60141570378725,13.4359014355449,-5.83448573175764,83.61164117632,81.2933858408651,85.8862307591941,26.3143059607816,24.5869485706915,27.9076176183447,5.64568701775991,6.00669215518498,5.26662733588459,6.54466109260921,6.82472871307849,6.25056731176932,52.6188656444149,69.4305662478292,35.3132046151624,245.787317419843,299.92496885521,194.931888453557,1.48264013191066,0.000184255234001801,0.0107100413957141,0.0444655193339267,0.0776483055981767,0.0856679994685712,0.0592928427183526,0.017578214598616,0.000980438951909119,4.09082863276433e-07,23.9592057381993,70.2338732978535,94.1930790360528,21.1909154957153,50.5647417106003,71.7556572063156,293.139405643469,238.615182627784,83.5301554663295,47.5434623548182,49.8189610102041
2068,41,PR,Paraná,11604153,5653944,5950209,-0.544597711887396,-0.51353752483887,-0.574093426323652,95.0209311975428,88031,45089,42942,157642,77267,80374,7.58616333307567,13.5849639348947,-5.99880060181902,83.7239039078753,81.4327478499086,85.9730403418127,26.3765673874757,24.6579594307203,27.9657310712893,5.57519398120988,5.92109677981211,5.21199450685041,6.4635467959856,6.72596879683129,6.1879837393366,51.5126196210819,67.844526115892,34.6961899526298,243.728562129129,297.265794062537,193.294377258041,1.48551210476861,0.000176686874484532,0.0104652695843467,0.0440353882034133,0.0776571743610627,0.0861840484778613,0.0598364310453664,0.017760294701049,0.000986759494661408,3.68211477299618e-07,23.9052994746042,70.9233638696317,94.8286633442359,21.1527673535653,51.2427047845204,72.3954721380857,296.684690961421,242.250595054568,85.5188756436036,47.6980730088616,50.0789603365755
2069,41,PR,Paraná,11538884,5623969,5914915,-0.5624624218588,-0.530160892997877,-0.593155635373477,95.0811465591644,87405,44769,42637,158494,77610,80884,7.57482266049299,13.7356437589632,-6.16082109847018,83.8343664991181,81.5702855274869,86.0581753991434,26.4378077526191,24.7280691541796,28.0227594051524,5.50610768598886,5.83703212849422,5.15863578732695,6.38405042130963,6.62897461586864,6.12685953782199,50.4264585339218,66.2844782065759,34.0932471842958,241.706600812844,294.644889753787,191.692064146978,1.48839597888123,0.000169419309334383,0.0102254835557517,0.0436068236255677,0.0776614238946714,0.0866980482257871,0.0603814106949122,0.0179431933620195,0.000993061704375151,3.31403827299819e-07,23.8663136739715,71.6319790237491,95.4982926977206,21.1205150991157,51.8858695138815,73.0063846129972,300.138429429387,245.665739071174,87.4444507546179,47.8464169498541,50.3300791721214
2070,41,PR,Paraná,11471971,5593248,5878723,-0.579891434908264,-0.546251232892647,-0.611876924689536,95.1439283667558,86814,44466,42348,159281,77924,81357,7.56748774905376,13.8843621553785,-6.31687440632477,83.9430840115517,81.7060097567967,86.1416616278584,26.4980591507176,24.7972818261196,28.0787175849998,5.43840003573591,5.75447252256255,5.10652117694935,6.30613929850199,6.53371656591761,6.06716035243915,49.3594533167638,64.7500704248033,33.5040594478293,239.720108301186,292.061924482103,190.124252736107,1.49129041819215,0.000162440978364669,0.0099905951430481,0.0431798518805031,0.0776610368669403,0.0872099065425055,0.0609277162008956,0.01812689326991,0.00099934449847738,2.98257785380645e-07,23.8399501505044,72.3290839625082,96.1690341130126,21.0965233040483,52.497992354377,73.5945156584253,303.394442966056,248.846654009114,89.3218932390162,47.9882718497109,50.5644007328749
2000,42,SC,Santa Catarina,5522167,2745786,2776381,,,,98.8980258833352,95451,48890,46561,28770,16946,11824,17.285062186638,5.20991125404212,12.0751509325958,73.3938190550063,69.9550937306792,77.0611803710221,19.80322910267,17.7608778195811,21.7891624092644,14.8782939620268,16.4103771540311,13.2790283680981,17.3715894032881,19.1083649265008,15.5607885669995,150.182916757879,198.029375255699,100.258425370922,493.120406039439,585.509696160244,403.922710931492,1.99342352083768,0.00219251059156978,0.0703081440731517,0.108611270556784,0.101487321767226,0.0679399584112395,0.0354915829615189,0.0112086492439324,0.00127077984387562,0.000174486718237186,45.498970140809,12.5406141148949,58.0395842557039,43.7271659842305,8.1580989226704,51.8852649069009,27.5624131185488,18.6568206263642,3.08791616608274,28.5737408883143,26.4134980571228
2001,42,SC,Santa Catarina,5607362,2786898,2820464,1.54278202741787,1.4972761897686,1.5877864025146502,98.8099121279336,87916,45029,42887,29114,17099,12015,15.6786738576892,5.19210281055512,10.4865710471341,73.6654879151042,70.2689330926271,77.267808832726,19.983139017465,17.9298455817616,21.9677748160141,14.6373026680254,15.3143598064553,13.9296934761356,17.0903226727991,18.0036418798595,16.1380445677622,146.476361634171,194.001422897203,96.9824316802407,484.892497663512,577.323730218225,396.562344200885,1.80887445060025,0.00211942259653395,0.0635483918516553,0.0971623766314287,0.0916694154615371,0.0630132673319282,0.0334655757404397,0.00968567344426414,0.000937404940310275,0.000173362121952373,44.0696344957719,12.6809979733035,56.7506324690754,42.3420754501099,8.26382774826614,50.605903198376,28.7749107030151,19.5168225941194,3.24570990706517,28.9119446898559,26.7662016006922
