ano,codigo,sigla,local,populacao_total,populacao_0_14,populacao_15_64,populacao_60_mais,populacao_65_mais,populacao_80_mais,proporcao_0_14,proporcao_15_64,proporcao_60_mais,proporcao_65_mais,proporcao_80_mais,taxa_crescimento,expectativa_vida,expectativa_vida_60,taxa_fecundidade,razao_dependencia_jovens,razao_dependencia_idosos,razao_dependencia_total,indice_envelhecimento,idade_media,idade_mediana
2028,27,AL,Alagoas,3220302,673262,2198552,502480,348488,68317,0.209067969401628,0.682716093086922,0.156035055097317,0.108215937511451,0.0212144699472286,-0.0198078821710412,75.4190289755155,22.0119721568408,1.68851674627654,32.9294322494816,24.5764369839966,57.5058692334781,74.6336493074019,35.3457917921984,34.5116158795176
2029,27,AL,Alagoas,3219223,661380,2195887,518947,361956,71557,0.20544709080421,0.682117082289733,0.161202563475721,0.112435826906058,0.0222280345288288,-0.0335061742656406,75.6688226908924,22.1449788970899,1.67410877207865,32.4381429950326,25.4523526457455,57.8904956407781,78.4642716743778,35.7407700553829,35.0216322619618
2030,27,AL,Alagoas,3217685,649039,2192774,535569,375872,75026,0.201709924992658,0.68147565718832,0.166445441365454,0.116814417819022,0.0233167634494986,-0.047775503592018,75.915883943116,22.276611056347,1.66046873824292,31.9239753339396,26.3427799340605,58.2667552680002,82.5172293190394,36.1361892167816,35.5355861554095
2031,27,AL,Alagoas,3215565,637318,2188246,552386,390001,78710,0.198197828375418,0.680516798758539,0.171785051771617,0.121285372866044,0.024477813385828,-0.0658858775796856,76.1603286357173,22.406997380524,1.64757686096137,31.4591178763005,27.2667275790392,58.7258454553397,86.673528756445,36.5319777395263,36.0491517642885
2032,27,AL,Alagoas,3212764,625922,2182663,569430,404179,82576,0.194823522673934,0.679372341074539,0.177239909311733,0.125804136251527,0.0257024792359476,-0.087107553415966,76.4021222555815,22.5361345652121,1.63541238566638,31.0259877506429,28.2257664770508,59.2517542276937,90.9745942785203,36.9280230356167,36.5665806666389
2033,27,AL,Alagoas,3209302,612240,2178720,586623,418342,86570,0.190770454136133,0.678876590610669,0.182788344630702,0.130352955253198,0.0269747128814926,-0.107757681547727,76.6412586564154,22.6640830197108,1.62395379524546,30.4530503039386,29.1788509872719,59.6319012912105,95.8158565268522,37.3235971560171,37.0836960160696
2034,27,AL,Alagoas,3205235,598081,2174580,603982,432574,90684,0.186595054652779,0.678446354167479,0.188436105308971,0.134958591179742,0.0282924652950564,-0.126725375175041,76.8777300898915,22.7907444256592,1.61317899896101,29.8566972781169,30.1512800698093,60.0079773479262,100.986655653666,37.7182733871307,37.6022724897038
2035,27,AL,Alagoas,3200566,585342,2168319,621700,446905,94934,0.182887026857125,0.677479858250072,0.194246892580875,0.139633114892803,0.0296616285994415,-0.14566794634403,77.1113945170422,22.9159903677618,1.60306550291925,29.362174721749,31.1859802039002,60.5481549256493,106.21141144835,38.1114696588041,38.1197200857395
2036,27,AL,Alagoas,3195285,572846,2161072,639984,461367,99279,0.179278530710093,0.676331532242038,0.200290114966271,0.144389937047869,0.0310704678925354,-0.165002065259712,77.3421163341051,23.0396640340087,1.59359056303101,28.8957883028871,32.2823973305825,61.1781856334696,111.720078345664,38.5027992808153,38.637328824666
2037,27,AL,Alagoas,3189412,561126,2152291,658955,475995,103744,0.175933996611288,0.674823760617945,0.206607048571962,0.149242242770768,0.0325276257818055,-0.183802070863792,77.5699948952742,23.1617516989188,1.58473132147126,28.4932294266429,33.4608554884882,61.9540849151311,117.434408671136,38.8919017047656,39.1533331926478
2038,27,AL,Alagoas,3182970,549931,2142318,678615,490721,108349,0.172772913348225,0.673056296477818,0.213201820940819,0.154170790173957,0.0340402202973952,-0.201980803985191,77.7948806442672,23.2821915548278,1.57646492768064,28.1377531180542,34.7219948179105,62.8597479359648,123.400026548785,39.2781345724276,39.6672941873255
2039,27,AL,Alagoas,3176006,538509,2131949,698836,505548,113215,0.169555410159804,0.671267308688963,0.220036108244128,0.159177281151232,0.0356469729591191,-0.218789369676753,78.0167462132583,23.4009674549584,1.56876864496633,27.7773679874924,36.0473543337386,63.824722321231,129.77239006219,39.6607786635164,40.1781744766762
2040,27,AL,Alagoas,3168526,527801,2120060,719358,520665,118395,0.166576193472927,0.669099764369931,0.227032380356039,0.164324042157142,0.0373659550213569,-0.235515927866636,78.235655115529,23.518133509542,1.56161994375504,27.4700772939267,37.4399060668784,64.9099833608051,136.293413616117,40.0393754067349,40.6820533827778
2041,27,AL,Alagoas,3160453,517513,2106661,739797,536279,123866,0.163746462927941,0.666569317752866,0.234079418361861,0.169684219319193,0.0391924828497687,-0.254787241764787,78.4516033685203,23.6338091427529,1.5549965825329,27.1925441230638,38.8723811085137,66.0649252315774,142.952350955435,40.4140985485309,41.1805904522613
2042,27,AL,Alagoas,3151719,507600,2091618,759844,552501,129552,0.1610549671465,0.663643554517392,0.241088751884289,0.175301478336108,0.0411051873596599,-0.276352788666689,78.6646275506615,23.7480737919493,1.54887667747736,26.9387430178716,40.3255363468708,67.2642793647424,149.693459416864,40.7849411701995,41.6664539388239
2043,27,AL,Alagoas,3142351,498045,2074972,779433,569334,135518,0.158494388437192,0.660324705928778,0.248041355023675,0.18118090563403,0.0431263089323885,-0.297234620218367,78.8746662685141,23.8609368402176,1.54323876174875,26.7066443666673,41.7955002833973,68.5021446500647,156.498509170858,41.151477349284,42.1433116722506
2044,27,AL,Alagoas,3132360,488836,2056869,798545,586655,141756,0.156059967564392,0.656651534306402,0.254933979491502,0.187288498129206,0.0452553346358656,-0.317946658409585,79.0817045706137,23.9723638730761,1.53806183536571,26.4954777263047,43.2820644571022,69.777542183407,163.356422194765,41.5133084958306,42.6052570473227
2045,27,AL,Alagoas,3121782,479982,2037570,816969,604230,148190,0.153752568244676,0.652694518707584,0.261699567746883,0.19355291304774,0.0474696823801278,-0.337700647435157,79.285832466956,24.0823566627736,1.53332540654095,26.3028192747712,44.7695704424136,71.0723897171848,170.208257809668,41.8700005317476,43.0585726272609
2046,27,AL,Alagoas,3110594,471464,2017437,834453,621693,154664,0.151567192632661,0.648569694405634,0.268261624628608,0.199863112961704,0.0497216930271196,-0.358385050589693,79.487044883783,24.1909247831796,1.52900952530381,26.1245641186761,46.2383573348583,72.3629214535343,176.991880610184,42.2214438785647,43.4959666802308
2047,27,AL,Alagoas,3098820,463270,1996795,850818,638755,161068,0.149498841494504,0.644372696703907,0.274561930024977,0.206128461801589,0.0519772042261248,-0.378512914253681,79.6852978692417,24.2980220264165,1.52509481018455,25.9573986458471,47.6720314310496,73.6294300768967,183.654888078227,42.5672820622043,43.9259439826439
2048,27,AL,Alagoas,3086446,455360,1975727,865919,655359,167372,0.147535385359083,0.640130104333593,0.280555370157132,0.212334510307324,0.0542280668445196,-0.3993132869931079,79.8805878423325,24.4036581706178,1.52156246868346,25.7969925791724,49.0559250201256,74.852917599298,190.161410751933,42.9074300992144,44.3435405762364
2049,27,AL,Alagoas,3073469,447696,1954292,879832,671481,173627,0.145664719572574,0.635858699079119,0.286266755903508,0.218476581348307,0.0564921917221225,-0.420451224482787,80.072929562756,24.5077968330725,1.51839431219679,25.642103599148,50.3929972433204,76.0351008424683,196.524427289947,43.2416770756432,44.7539537185992
2050,27,AL,Alagoas,3059905,440285,1932701,892879,686919,179861,0.143888454053312,0.631621243143169,0.291799582013167,0.224490302803518,0.0587799294422539,-0.441325420884353,80.2623039945617,24.6103602910973,1.51557276602118,25.4980335788633,51.7089129174555,77.2069464963188,202.795689155888,43.5696850065607,45.1560746038842
2051,27,AL,Alagoas,3045746,433128,1911190,905506,701428,186112,0.142207524855979,0.627494873177212,0.29730187612493,0.230297601966809,0.06110555509225,-0.462726784001466,80.4486814099949,24.7112604784999,1.51308087500949,25.3719732507299,53.0431512402233,78.4151244909531,209.061986295044,43.8910739766218,45.5487924405016
2052,27,AL,Alagoas,3031006,426225,1889944,918038,714837,192409,0.140621628594599,0.623536871916453,0.302882277369296,0.235841499488949,0.063480243853031,-0.483953684910032,80.6320925232792,24.8104944250151,1.51090230540452,25.2691133148322,54.4266672516204,79.6957805664526,215.388116605079,44.2056079730624,45.9329073482428
2053,27,AL,Alagoas,3015679,419534,1869125,930497,727020,198715,0.1391175917596,0.619802372865282,0.308553065495366,0.241080035375118,0.0658939495881359,-0.505673693816511,80.8125460282698,24.9080482354364,1.50902134333213,25.1874345600031,55.8639640548303,81.0513986148334,221.79298936439,44.5133868690932,46.2994388995191
2054,27,AL,Alagoas,2999739,412993,1848688,942746,738058,205037,0.137676311172405,0.616282949949979,0.314276008679422,0.246040738877616,0.06835161325702,-0.528570845902365,80.9900634919386,25.0039352686104,1.50742289039332,25.1212287104623,57.3446472019465,82.4658759124088,228.271665621451,44.8145758681005,46.6648524741317
2055,27,AL,Alagoas,2983211,406603,1828347,954754,748261,211524,0.136297097322315,0.612878874474518,0.320042397269251,0.250824028203168,0.0709048069345413,-0.55098126870371,81.1646996351888,25.0981473577844,1.50609245675472,25.0702590985378,58.8680608735435,83.9383199720813,234.812335373817,45.1088551899279,47.0284873560855
2056,27,AL,Alagoas,2966097,400368,1807658,966445,758071,218316,0.134981425084884,0.609439947513517,0.325830544314633,0.255578627401599,0.073603796504295,-0.573677155253183,81.3365168492354,25.1906738548145,1.50501615209966,25.0342028057556,60.4298548600499,85.4640576658055,241.389171961795,45.3960588611903,47.3769180413721
2057,27,AL,Alagoas,2948424,394285,1786325,977733,767814,225507,0.133727374353214,0.605857570010284,0.331612074789786,0.260415055636503,0.0764839114048726,-0.595833514547905,81.5054908509598,25.2814710923028,1.50418067476709,25.0116404022822,62.0229179538774,87.0345583561595,247.97621010183,45.6759292421985,47.7105441164534
2058,27,AL,Alagoas,2930198,388328,1764358,988620,777512,233093,0.132526197888334,0.602129275905587,0.337390169538031,0.265344526206079,0.0795485492789225,-0.618160752998886,81.6716561176765,25.3705813450837,1.50357329937287,25.0009979076131,63.6484789956543,88.6494769032673,254.583753939968,45.9486457911718,48.0271429346941
2059,27,AL,Alagoas,2911393,382452,1741899,998977,787042,240994,0.131363920982155,0.598304316868248,0.343126812491477,0.270331762149596,0.0827761830848669,-0.641765505266201,81.8350539517546,25.4580727345826,1.50318186317812,24.9974509204138,65.2941507120429,90.2916016324567,261.203235961637,46.2146068909282,48.3441894992577
2060,27,AL,Alagoas,2892036,376641,1719014,1008299,796381,249038,0.130233856010091,0.594395782071869,0.348646766499449,0.27537036191804,0.0861116528286646,-0.664870733700329,81.9956985437679,25.5439453914748,1.50299475144119,24.9911750810831,66.9034354812169,91.8946105622999,267.708242066052,46.4736206603237,48.6552997393571
2061,27,AL,Alagoas,2872158,370914,1695785,1015812,805459,256955,0.129141224124857,0.590421905758666,0.353675528992486,0.280436870116477,0.0894640893711279,-0.687335842292425,82.1536158371344,25.6280840941761,1.50300088196437,24.9701097054594,68.3849546798507,93.3550643853101,273.867257639237,46.7253048056548,48.959880518484
2062,27,AL,Alagoas,2851768,365276,1672302,1021607,814190,264539,0.128087558314702,0.586408852333009,0.358236364248424,0.28550358935229,0.0927631560491597,-0.709919161828843,82.3087920420513,25.7104914897115,1.50318968902276,24.9354727504207,69.7397406622363,94.675213412657,279.68084407407,46.9693214875824,49.2548232836805
2063,27,AL,Alagoas,2830890,359723,1648595,1025958,822572,271761,0.127070638562431,0.582359258042524,0.362415353475409,0.290570103395045,0.0959984315886523,-0.732107240140156,82.4612436459482,25.7912547184417,1.50355110684123,24.8907251477122,70.9902858340904,95.8810109818026,285.207784878921,47.205510281219,49.5403759523942
2064,27,AL,Alagoas,2809534,354260,1624788,1029229,830486,278615,0.126092085021929,0.57831227527412,0.366334417024318,0.295595639703951,0.0991676911544762,-0.754391728396375,82.611040586593,25.8704526008334,1.5040755527657,24.8421333127636,72.1736691338632,97.0158024466269,290.529272285892,47.4338274603546,49.8189559216385
2065,27,AL,Alagoas,2787727,348876,1601402,1031696,837449,284957,0.125147118064287,0.574447210935648,0.370085019085441,0.300405671000066,0.102218402304099,-0.776178540640549,82.7582226439484,25.94818798848,1.50475391025709,24.7930043243282,73.3178647696949,98.110869094023,295.71996927275,47.6540486209733,50.0935467664052
2066,27,AL,Alagoas,2765493,343576,1579207,1033363,842710,290633,0.124236799731549,0.571039955624549,0.373663213032902,0.304723244643903,0.105092654365786,-0.7975673371173,82.9028924784974,26.0247377092183,1.5055775118199,24.7434381378038,74.4200801697305,99.1635183075343,300.766933662421,47.8658839490825,50.3496198696696
2067,27,AL,Alagoas,2742851,338364,1558115,1033785,846372,295529,0.123362151279818,0.568064032643406,0.376901625352598,0.308573816076776,0.107745189220997,-0.8187328624588821,83.0450257168072,26.0999323322309,1.50653812196272,24.6854531473654,75.4201131974711,100.105566344836,305.52452388552,48.0691069256041,50.5928010471204
2068,27,AL,Alagoas,2719843,333262,1537873,1034258,848708,299577,0.122529866613624,0.565427122080208,0.380263860818437,0.312043011306167,0.110144960573092,-0.838835211974698,83.1846066515592,26.1737506172383,1.50762792027474,24.6436687093246,76.4801012775794,101.123769986904,310.343813576105,48.2634898411416,50.8336769089339
2069,27,AL,Alagoas,2696481,328288,1518123,1033743,850070,302855,0.121746824843194,0.563001556473048,0.383367433332555,0.315251618683759,0.112314902274483,-0.8589466377287189,83.3217069707086,26.2462411392143,1.50883948469,24.6009966652928,77.465847352842,102.066844018135,314.889060824642,48.448760069142,51.0964708840952
2070,27,AL,Alagoas,2672812,323441,1498627,1031799,850744,305630,0.121011503989057,0.560693007963149,0.386035007325618,0.318295488047794,0.11434773564321,-0.8777736613015291,83.4563665714629,26.3174090592474,1.51016577500085,24.5482599812382,78.3106350165304,102.858894997769,319.006866785596,48.624930971576,51.3596105702364
2000,28,SE,Sergipe,1826301,612436,1115704,138516,98161,23373,0.335342312138032,0.610909154624566,0.0758451098696217,0.0537485332374017,0.0127979998915841,,69.4781125069327,20.1726763407556,2.69885659777416,56.9523010669094,12.8810274617822,69.8333285286916,22.6172204116022,26.3486068287758,22.6999325785881
2001,28,SE,Sergipe,1854456,610289,1144085,141721,100082,23617,0.329093275871738,0.616938336633493,0.0764218725060072,0.0539683874947694,0.0127352711522948,1.54164072625487,69.6276570356405,20.2115490201758,2.42119278902071,55.3577227365331,12.8551421112689,68.2128648478021,23.2219489454996,26.5903612703672,23.0407310114962
2002,28,SE,Sergipe,1881740,607306,1172190,145164,102244,23930,0.322736403541403,0.622928778683559,0.0771434948505107,0.054334817775038,0.0127169534579698,1.47126704543004,70.6350717124766,20.4671398760982,2.25605550566233,53.7786357558423,12.8546760296475,66.6333117854898,23.9029418448031,26.854560672569,23.4174876847291
2003,28,SE,Sergipe,1908496,603866,1199943,148940,104687,24322,0.316409361088522,0.628737498008903,0.0780405093854009,0.0548531409025746,0.0127440665319707,1.42187549820911,71.3516996897097,20.622808041007,2.24946585422822,52.2515553478874,12.8875390459379,65.1390943938253,24.6644123033918,27.1371750320671,23.8122783155986
2004,28,SE,Sergipe,1934956,600168,1227387,153109,107401,24805,0.310171394078212,0.63432295101284,0.0791278974819066,0.0555056549089488,0.0128194129478913,1.38643203863147,72.1389817707496,20.9410906058815,2.10548284833876,50.7894275856641,12.9569028475584,63.7463304332226,25.5110235800642,27.4338253686389,24.2267602238946
2005,28,SE,Sergipe,1961295,596245,1254677,157743,110373,25376,0.304005771696762,0.639718655276233,0.0804279825319495,0.0562755730270051,0.0129383901962734,1.36121958328768,72.5210902786902,21.1373929809684,2.13565174005165,49.3863615468145,13.0656908309154,62.4520523777299,26.4560709104479,27.741357623407,24.6542202244828
2006,28,SE,Sergipe,1988308,592681,1282070,162861,113557,26009,0.298083093766157,0.644804527266399,0.0819093420134104,0.0571123789674437,0.0130809713585622,1.37730428109999,73.2226792128026,21.417479331377,2.08844892856124,48.0773317888391,13.2110230165336,61.2883548053726,27.4786942722983,28.0473608716557,25.0809242456214
2007,28,SE,Sergipe,2014700,588043,1309691,168430,116966,26688,0.291876209857547,0.650067503846727,0.0836005360599593,0.0580562862957264,0.013246637216459,1.32735974506968,73.8114785627039,21.542115369558,1.98207678156379,46.7358433732546,13.3862967493147,60.1221401225693,28.642463221227,28.3687263612448,25.5253195865552
2008,28,SE,Sergipe,2040599,582768,1337239,174359,120592,27377,0.285586732131105,0.655316894696116,0.0854450090390126,0.0590963731727792,0.0134161586867386,1.28550156350822,73.8298475401533,21.5752446175546,1.99372470756612,45.4055873443285,13.5849477043519,58.9905350486805,29.919110177635,28.6962132197458,25.9731770699326
2009,28,SE,Sergipe,2065681,577006,1364216,180590,124459,28072,0.279329673846059,0.66041949361978,0.0874239536501522,0.0602508325341619,0.0135897072200403,1.22914889206551,74.0652287410969,21.6452081793406,1.89864446955055,44.1107420389348,13.8056777655886,57.9164198045234,31.2977681341269,29.0278726482937,26.4285880197177
2010,28,SE,Sergipe,2087727,569869,1389303,187043,128555,28721,0.272961455209422,0.6654620072452,0.0895916946995464,0.0615765375453783,0.0137570668961986,1.06725094532989,74.0939240219163,21.5251259204169,1.8277327274294,42.821053264353,14.0547709486292,56.8758242129823,32.8221047293325,29.375948100494,26.8986903026117
2011,28,SE,Sergipe,2107526,562478,1412124,193744,132924,29348,0.266890183086709,0.670038708893746,0.0919295894807466,0.0630711080195452,0.0139253323565166,0.948351963642757,74.0352781215348,21.6130743759912,1.86595485381837,41.6248305340619,14.3375583880459,55.9623889221078,34.4447249492425,29.7257291250499,27.3750740159102
2012,28,SE,Sergipe,2126767,554956,1434163,200800,137648,30024,0.260938786430295,0.674339502164553,0.0944156082918345,0.0647217114051516,0.01411720230754,0.912966198281784,74.0872914503498,21.666056947688,1.78353666272862,40.4778663336764,14.6461261069386,55.123992440615,36.1830487462069,30.0774880370064,27.8518485191279
2013,28,SE,Sergipe,2145625,547153,1455714,208267,142758,30789,0.255008680454413,0.67845685988931,0.0970658898922225,0.0665344596562773,0.014349665016021,0.8866979786690271,74.3194629691826,21.8994645214485,1.79140053488872,39.3577206239368,14.9810279778882,54.3387486018249,38.0637591313581,30.4349250218468,28.3335960922154
2014,28,SE,Sergipe,2164191,539789,1476227,216092,148175,31631,0.249418373886593,0.682114933478607,0.0998488580721387,0.0684666926347998,0.0146156231127474,0.865295659772802,74.1091720876165,21.8356203891989,1.78769503823641,38.3288480519204,15.3440648720807,53.6729129240011,40.0326794358536,30.7881892125048,28.8101316780511
2015,28,SE,Sergipe,2182252,533383,1495062,224217,153807,32521,0.244418609766425,0.685100529178115,0.102745695730832,0.0704808610554601,0.0149024952205337,0.8345381715384679,74.2100223434514,21.9319333870352,1.83272015731676,37.4395290920169,15.7383697913596,53.1778988833764,42.0367728255306,31.132609341176,29.2785553872669
2016,28,SE,Sergipe,2198312,527042,1511572,232658,159698,33474,0.239748497938418,0.687605762967222,0.105834840550386,0.0726457390943597,0.0152271379130897,0.735937004525611,74.3088725415996,21.9370035122924,1.67636970746546,36.6354513934264,16.1723939463872,52.8078453398137,44.1441099570812,31.4910544999982,29.759096546083
2017,28,SE,Sergipe,2212722,520914,1525851,241524,165957,34559,0.235417734356146,0.689580977637498,0.109152437585924,0.075001288006356,0.0156183198793161,0.655502949535824,74.6769352362659,22.2428168452776,1.75922114397557,35.9180684610738,16.6535657843567,52.5716342454306,46.3654269226782,31.8621652426288,30.2506768593725
2018,28,SE,Sergipe,2227068,516437,1537994,250929,172637,35800,0.231890988510454,0.690591396401008,0.112672356659069,0.0775176150885379,0.0160749469706358,0.648341725711599,75.040398524986,22.3467620003794,1.78826541448712,35.3796185796827,17.1904265391155,52.5700451187982,48.5885015984525,32.2231108345143,30.7320412949136
2019,28,SE,Sergipe,2241300,512038,1549677,260878,179585,37095,0.228455806897783,0.691418819435149,0.116395841699014,0.0801253736670682,0.016550662561906,0.639046495212536,75.4895798465864,22.3465804329569,1.71578613074867,34.8708512214789,17.7663336021095,52.6371848235884,50.948953007394,32.5868937670102,31.2100027107617
2020,28,SE,Sergipe,2254218,506944,1561023,270758,186251,38218,0.224886856550697,0.692489812431628,0.120111719452156,0.0826233310176744,0.0169539946890673,0.576361932806857,73.7716263194369,20.9996069887,1.67441147595143,34.3337965860174,18.3376272251706,52.671423811188,53.4098440853428,32.9452976597649,31.6754120879121
2021,28,SE,Sergipe,2264937,500717,1571692,280471,192528,39197,0.221073257225256,0.693923053930418,0.123831700396082,0.0850036888443255,0.0173060001227407,0.475508579915518,73.3022282078698,20.8537597432973,1.66025009965612,33.7467455748917,18.9028602546657,52.6496058295574,56.0138761016702,33.2904796027439,32.1226745790781
2022,28,SE,Sergipe,2273589,493537,1580677,291224,199375,40389,0.21707397423193,0.695234274972302,0.128089993398103,0.0876917507957683,0.017764424440829,0.381997380059573,75.2652679201202,22.0503454889888,1.52533730886118,33.1493631232083,19.5606208373298,52.7099839605381,59.0075313502331,33.669436736367,32.6041718919823
2023,28,SE,Sergipe,2281994,485499,1589057,303598,207438,42002,0.212752093125573,0.696345827377285,0.13304066531288,0.0909020794971415,0.0184058327936007,0.369679832194825,76.1440316455131,23.1099186398748,1.56539537198072,32.5205958616033,20.3361651875515,52.8567610491548,62.5331875039907,34.0853446591008,33.1225942008685
2024,28,SE,Sergipe,2291077,477648,1596959,317049,216470,44004,0.208481862460319,0.697034189597294,0.138384262074125,0.0944839479423869,0.019206687509848,0.398029092101027,76.3617434255048,23.2148134684178,1.52462190148086,31.9202341651185,21.1877330624574,53.1079672275759,66.3771229022209,34.5067210748482,33.6411642470023
2025,28,SE,Sergipe,2299425,470206,1603132,330946,226087,46216,0.204488513432706,0.697188210096002,0.143925546604042,0.0983232764712917,0.0200989377779227,0.36437011938053,76.5767981971322,23.318409139503,1.50292233927388,31.3831991900008,22.0884978905713,53.4716970805721,70.3831937491227,34.9324635506703,34.1628592379502
2026,28,SE,Sergipe,2307255,462229,1608731,345086,236295,48635,0.200337197232209,0.697248895332332,0.149565609349638,0.102413907435459,0.0210791611677079,0.340519912586834,76.789400518019,23.4207841030264,1.48469371776334,30.8164993266397,23.0066535994773,53.823152926117,74.6569341170718,35.3592468106039,34.6865631766923
2027,28,SE,Sergipe,2314604,453964,1613601,359298,247039,51196,0.19613030997959,0.697139121854106,0.155230873186083,0.106730568166304,0.0221186863930072,0.318517025643028,76.9995966047984,23.5218965513104,1.46948932433464,30.2372144388154,23.9317890260847,54.1690034649001,79.1468045924346,35.7859681396904,35.2101400180668
2028,28,SE,Sergipe,2321501,445761,1617476,373536,258264,53864,0.192014132235997,0.696737154108484,0.160902795217405,0.111248713655519,0.0232022299365798,0.297977537410277,77.2075533422316,23.6218523375297,1.45690765219636,29.6737992975654,24.865863757519,54.5396630550844,83.797371237053,36.2116927798007,35.7334993247806
2029,28,SE,Sergipe,2327993,437015,1620969,387844,270009,56643,0.187721784386809,0.696294619442584,0.166600157302878,0.115983596170607,0.0243312587280116,0.279646659639599,77.4131823856136,23.7205703504897,1.44659138585376,29.0735889148938,25.8023569422287,54.8759458571225,88.748441129023,36.6355886808938,36.2553843114009
2030,28,SE,Sergipe,2334102,427427,1624526,402236,282149,59556,0.183122674159056,0.69599614755482,0.172330086688585,0.120881178286125,0.0255155944341764,0.262414878395245,77.6161652243557,23.8177041674652,1.43822516892397,28.4110555496102,26.7366107898027,55.1476663394129,94.1063620220529,37.0569902257913,36.7747638516848
2031,28,SE,Sergipe,2339726,418571,1626678,416690,294477,62588,0.178897443546808,0.695242947251088,0.178093503256364,0.125859609202103,0.026750140828456,0.240949195879181,77.8165663547696,23.9133652110612,1.43153261802081,27.8219167611078,27.6968889272931,55.5188056884009,99.5506138743487,37.4756941624789,37.292148491617
2032,28,SE,Sergipe,2344762,410192,1627738,431196,306832,65729,0.174939716696193,0.69420179958563,0.183897555487508,0.130858483718177,0.0280322693731816,0.215238878398583,78.0146694652843,24.0078072277185,1.42627293483665,27.2847608113483,28.681884880276,55.9666456916243,105.120528923041,37.891806503176,37.8080031650935
2033,28,SE,Sergipe,2349229,400640,1629414,445708,319175,68967,0.170541058364255,0.693595217835298,0.189725224743948,0.135863723800447,0.0293572912644957,0.190509740434219,78.2106454211327,24.1012138238264,1.42223737343855,26.6581319479054,29.656905636574,56.3150375844794,111.249001597444,38.3047672236295,38.3220547828796
2034,28,SE,Sergipe,2353143,391412,1630189,460252,331542,72322,0.166335832543964,0.692770902575832,0.195590323240024,0.140893264880205,0.0307342137728136,0.166607853044543,78.4043023555441,24.1933982998752,1.41924574239293,26.0684298614899,30.6532425694931,56.721672430983,117.587605898644,38.7140781499467,38.8332482920883
2035,28,SE,Sergipe,2356505,383167,1629401,475022,343937,75818,0.162599697433275,0.691448140360407,0.201579033356602,0.145952162206318,0.0321739185785729,0.142872745090283,78.5955119521229,24.2842776222239,1.41714306067904,25.5731768198431,31.7037260497786,57.2769028696216,123.972575926424,39.1192605150424,39.3414429768499
2036,28,SE,Sergipe,2359317,375374,1627600,490261,356343,79419,0.159102825097263,0.689860667303292,0.207797849970987,0.151036507599445,0.0336618606147457,0.119329260918177,78.7843744588829,24.3739229856516,1.41579644038987,25.1307841963684,32.8223142543058,57.9530984506742,130.606008940417,39.5199309800252,39.8457169698522
2037,28,SE,Sergipe,2361569,368920,1623899,506092,368750,83132,0.156218175289394,0.687635635461001,0.214303287348369,0.156146189249605,0.0352020203517238,0.0954513530822654,78.971017045655,24.4624855248977,1.41509223549129,24.8170773135507,34.0445741401103,58.861651453661,137.182044887781,39.9158483194859,40.345937696126
2038,28,SE,Sergipe,2363266,363306,1618847,522542,381113,87002,0.153730472997961,0.685004142572186,0.221110107791505,0.161265384429853,0.0368143069802553,0.071859005601782,79.1553937612023,24.5499694232298,1.41493347197936,24.5906033363611,35.3685957528607,59.9591990892219,143.829719299984,40.3068325783048,40.8418644552474
2039,28,SE,Sergipe,2364416,357692,1613264,539496,393460,91144,0.151281331203984,0.682309711996535,0.228173045690775,0.16640895679948,0.038548208098744,0.048661471032041,79.3374633967113,24.636343665002,1.41523755843744,24.3787604925751,36.7697453974433,61.1485058900185,150.826968453306,40.6923502463188,41.3329416821894
2040,28,SE,Sergipe,2365018,352624,1606421,556772,405973,95626,0.14909992228389,0.67924261041565,0.235419772703633,0.17165746730046,0.0404335188992219,0.0254608326115235,79.5171808805023,24.7215235593217,1.4159342653827,24.2249704937133,38.249765392389,62.4747358861023,157.893960706021,41.0721673154285,41.8188380788036
2041,28,SE,Sergipe,2365063,347902,1598263,574106,418898,100438,0.147100521212331,0.675780306909372,0.242744485030631,0.177119171878297,0.0424673676768864,0.0019027339326793,79.6945662825454,24.8055153441811,1.41696395537974,24.1087138050871,39.7840692142711,63.8927830193582,165.019459502963,41.4463111553477,42.2993717760295
2042,28,SE,Sergipe,2364517,343457,1588712,591268,432348,105534,0.145254612252735,0.671897051279394,0.250058680060241,0.182848336467871,0.04463237100854,-0.0230860657834508,79.8696642758683,24.8883881713223,1.41827604249162,24.0214660593989,41.3534276314317,65.3748936908305,172.151972444877,41.8146716644456,42.773169311399
2043,28,SE,Sergipe,2363370,339234,1577786,608214,446350,110871,0.143538252580002,0.667600079547426,0.257350309092525,0.188861667872572,0.0469122481879689,-0.0485088497989228,80.0424153081347,24.9701324245777,1.41982765831259,23.9585231389865,42.955332285253,66.9138554242395,179.290401315906,42.1771838518725,43.2394982497083
2044,28,SE,Sergipe,2361636,335198,1565634,624902,460804,116473,0.141934658855133,0.662944670558884,0.264605553099631,0.195120670585984,0.0493187773221614,-0.0733698066743727,80.2128526391659,25.0507621743377,1.42158250189577,23.9164744965524,44.5869389013197,68.5034133978721,186.427723315772,42.5336042472252,43.6929903459855
2045,28,SE,Sergipe,2359296,331312,1552462,641146,475522,122238,0.140428331163194,0.658019171820747,0.271753099229601,0.201552497016059,0.0518112182617188,-0.0990838554290385,80.3809112313852,25.1301706346167,1.42350985184634,23.8897405464806,46.2307782163454,70.1205187628259,193.517288839523,42.8836063808865,44.1348031117652
